"","ID","Year","Month","Lat","Lon","Depth","Catch_w","Catch_n","Catch_w_m","Catch_w_f","Tow_length_nm","Sample_size","Female","Male","Juvenile","Adult","Female2","Male2","Juvenile2","Adult2","Day","DOY"
"785","200847",2008,5,43.83375,-69.0605,40,32.53,136,19.42,13.11,0.719,136,66,70,9,127,66,70,9,127,19,140
"786","200848",2008,5,43.9169,-69.13567,21.2,123.29,448,66.69,56.6,0.866,448,217,231,20,428,217,231,20,428,19,140
"787","200849",2008,5,43.94532,-69.16723,20.5,31.44,166,19.74,11.7,0.852,166,71,95,35,131,71,95,35,131,19,140
"788","20085",2008,5,42.97752,-70.64992,17.5,8.36,34,3.98,4.38,0.849,34,14,20,4,30,14,20,4,30,6,127
"789","200850",2008,5,44.11687,-69.05345,21.9,8,34,6.34,1.66,0.859,34,8,26,1,33,8,26,1,33,19,140
"790","200851",2008,5,44.2558,-68.8314,10.8,1.02,3,1.02,0,0.578,3,0,3,1,2,0,3,1,2,20,141
"791","200852",2008,5,44.21588,-68.91252,33.5,0.8,2,0.8,0,0.876,2,0,2,0,2,0,2,0,2,20,141
"792","200853",2008,5,44.18008,-68.9351,31,3.7,14,2.74,0.96,0.843,14,5,9,1,13,5,9,1,13,20,141
"793","200854",2008,5,44.08875,-68.9927,52.8,14.84,42,6.76,8.08,0.855,42,23,19,7,35,23,19,7,35,20,141
"794","200855",2008,5,43.7686,-69.15643,50,15.08,33,9.9,5.18,0.837,33,14,19,4,29,14,19,4,29,21,142
"795","200856",2008,5,43.63522,-69.13318,71.8,0,0,0,0,0.827,0,0,0,0,0,0,0,0,0,21,142
"796","200857",2008,5,43.6067,-68.94263,67,0,0,0,0,0.929,0,0,0,0,0,0,0,0,0,21,142
"797","200858",2008,5,43.62135,-68.84477,73.2,1.2,2,0.36,0.84,0.802,2,1,1,0,2,1,1,0,2,21,142
"798","200859",2008,5,43.76745,-68.72287,57.5,0.9,1,0,0.9,0.82,1,1,0,0,1,1,0,0,1,22,143
"799","20086",2008,5,42.93552,-70.45435,49.5,2.48,4,0.2,2.28,0.697,4,3,1,0,4,3,1,0,4,6,127
"800","200860",2008,5,43.88512,-68.663,53,4.54,17,0.88,3.66,0.852,17,12,5,0,17,12,5,0,17,22,143
"801","200861",2008,5,43.91555,-68.75467,53.2,8.6,36,4,4.6,0.858,36,21,15,5,31,21,15,5,31,22,143
"802","200862",2008,5,43.92453,-68.78793,49.5,13.64,54,6.18,7.46,0.844,54,29,25,4,50,29,25,4,50,22,143
"803","200863",2008,5,43.98737,-68.75372,37,71.42,373,40.4,31.02,0.711,373,166,207,83,290,166,207,83,290,22,143
"804","200864",2008,5,44.32042,-68.76465,15,2.38,2,2.18,0.2,0.628,2,1,1,0,2,1,1,0,2,23,144
"805","200865",2008,5,44.18097,-68.7643,18.2,20.34,71,11.42,8.92,0.767,71,34,37,1,70,34,37,1,70,23,144
"806","200866",2008,5,44.16498,-68.75955,33.5,75.24,274,38.36,36.88,0.845,274,133,141,9,265,133,141,9,265,23,144
"807","200867",2008,5,44.13383,-68.75623,35.5,64.28,228,39.04,25.24,0.811,228,93,135,7,221,93,135,7,221,23,144
"808","200868",2008,5,44.0194,-68.53987,38.8,57.24,251,29.6,27.64,0.835,251,126,125,32,219,126,125,32,219,26,147
"809","200869",2008,5,44.11057,-68.58803,13.5,17.12,73,9.92,7.2,0.656,73,33,40,9,64,33,40,9,64,26,147
"810","20087",2008,5,42.93783,-70.35403,77.5,1.12,2,0,1.12,0.817,2,2,0,0,2,2,0,0,2,6,127
"811","200870",2008,5,44.15392,-68.54533,12.5,11.2,61,4.74,6.46,0.582,61,24,37,21,40,24,37,21,40,26,147
"812","200871",2008,5,44.23295,-68.50747,12,30.79,113,20.55,10.24,0.805,113,44,69,11,102,44,69,11,102,26,147
"813","200872",2008,5,44.38957,-68.51485,15.8,0.49,2,0.49,0,0.816,2,0,2,0,2,0,2,0,2,27,148
"814","200873",2008,5,44.33042,-68.54772,18,0.46,3,0.46,0,0.85,3,0,3,0,3,0,3,0,3,27,148
"815","200874",2008,5,44.3078,-68.46873,33.5,2.14,7,1.4,0.74,0.777,7,2,5,1,6,2,5,1,6,27,148
"816","200875",2008,5,43.91263,-68.51948,54,0.65,1,0,0.65,0.842,1,1,0,0,1,1,0,0,1,28,149
"817","200876",2008,5,43.99407,-68.44078,45.8,3.5,11,1.5,2,0.851,11,5,6,0,11,5,6,0,11,28,149
"818","200877",2008,5,43.92078,-68.26047,62.5,1.72,3,0,1.72,0.889,3,3,0,0,3,3,0,0,3,28,149
"819","200878",2008,5,43.96118,-68.2348,59.5,3.68,4,0,3.68,0.879,4,4,0,0,4,4,0,0,4,28,149
"820","200879",2008,5,44.00618,-68.29982,51.5,2.34,6,1.28,1.06,0.839,6,3,3,1,5,3,3,1,5,28,149
"821","20088",2008,5,43.0035,-70.51002,46.6,1.3,5,0.88,0.42,0.791,5,2,3,0,5,2,3,0,5,6,127
"822","200880",2008,5,44.18445,-68.28335,21.5,42.62,151,24.96,17.66,0.806,151,69,82,9,142,69,82,9,142,28,149
"823","200881",2008,5,44.07423,-68.1212,56,4.56,15,1.74,2.82,0.823,15,9,6,0,15,9,6,0,15,29,150
"824","200882",2008,5,44.05808,-68.05215,60.5,1.16,1,0,1.16,0.832,1,1,0,0,1,1,0,0,1,29,150
"825","200883",2008,5,44.1199,-67.95312,62.2,7.48,15,3.2,4.28,0.826,15,8,7,0,15,8,7,0,15,29,150
"826","200884",2008,5,44.12592,-67.88135,55,2.56,6,1.58,0.98,0.78,6,3,3,0,6,3,3,0,6,29,150
"827","200885",2008,5,44.18437,-68.03487,46,4.91,17,1.96,2.95,0.78,17,9,8,1,16,9,8,1,16,29,150
"828","200886",2008,5,44.40797,-68.23335,7.5,13.7,30,6.7,7,0.506,30,17,13,1,29,17,13,1,29,30,151
"829","200887",2008,5,44.21763,-68.06902,40,12.38,52,6.16,6.22,0.81,52,27,25,13,39,27,25,13,39,30,151
"830","200888",2008,5,44.28763,-68.08597,34.5,73.8,352,36.39,37.41,0.907,352,189,163,51,301,189,163,51,301,30,151
"831","200889",2008,5,44.28563,-68.12987,35.2,16.71,85,12.12,4.59,0.867,85,32,53,24,61,32,53,24,61,30,151
"832","20089",2008,5,43.21268,-70.5714,15,9.78,41,5.36,4.42,0.832,41,17,24,2,39,17,24,2,39,6,127
"833","200890",2008,6,44.39133,-67.93002,19.5,232.88,932,123.26,109.62,0.625,932,448,484,31,901,448,484,31,901,2,154
"834","200891",2008,6,44.3604,-67.89378,22.5,100.12,342,48.58,51.54,0.777,342,179,163,14,328,179,163,14,328,2,154
"835","200892",2008,6,44.28617,-67.84013,37.3,9.56,28,4.54,5.02,0.861,28,14,14,1,27,14,14,1,27,2,154
"836","200893",2008,6,44.27445,-67.77885,41.5,3.92,8,3.02,0.9,0.824,8,3,5,0,8,3,5,0,8,2,154
"837","200894",2008,6,44.31452,-67.73667,42,3.22,5,1.5,1.72,0.9,5,2,3,0,5,2,3,0,5,2,154
"838","200895",2008,6,44.2331,-67.67477,57.5,6.5,5,2.65,3.85,0.858,5,4,1,0,5,4,1,0,5,3,155
"839","200896",2008,6,44.19575,-67.52402,105,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,155
"840","200897",2008,6,44.25388,-67.4584,106,1.24,1,0,1.24,0.835,1,1,0,0,1,1,0,0,1,3,155
"841","200898",2008,6,44.30073,-67.49645,63.5,1.82,3,0.6,1.22,0.86,3,2,1,0,3,2,1,0,3,3,155
"842","200899",2008,6,44.35488,-67.47117,54.2,3.66,6,1.78,1.88,0.911,6,2,4,0,6,2,4,0,6,3,155
"843","20091",2009,5,42.94808,-70.6007,35,7.74,30,4.62,3.12,0.669,30,13,17,1,29,13,17,1,29,4,124
"844","200910",2009,5,43.20703,-70.40545,40,12.4,62,7.06,5.34,0.873,62,28,34,5,57,28,34,5,57,5,125
"845","2009100",2009,6,44.42348,-67.12935,57,3.26,6,2.16,1.1,0.814,6,3,3,0,6,3,3,0,6,3,154
"846","2009101",2009,6,44.55155,-67.18302,42.5,18.92,64,9.38,9.54,0.561,64,32,32,2,62,32,32,2,62,3,154
"847","2009102",2009,6,44.50255,-67.28778,40,13.54,38,4.76,8.78,0.809,38,25,13,0,38,25,13,0,38,3,154
"848","2009103",2009,6,44.34835,-67.4238,63.9,1.62,2,0,1.62,0.693,2,2,0,0,2,2,0,0,2,3,154
"849","2009104",2009,6,44.29945,-67.49808,61.2,0,0,0,0,0.831,0,0,0,0,0,0,0,0,0,3,154
"850","2009105",2009,6,44.63972,-67.10353,48.8,30.62,82,19.98,10.64,0.544,82,39,43,2,80,39,43,2,80,4,155
"851","2009106",2009,6,44.66328,-67.04928,45.1,46.56,211,22.12,24.44,0.817,211,116,95,54,157,116,95,54,157,4,155
"852","2009107",2009,6,44.71062,-66.95472,58.2,5.44,20,3.22,2.22,0.865,20,7,13,0,20,7,13,0,20,4,155
"853","2009108",2009,6,44.74402,-67.01045,46.2,5.64,17,3.02,2.62,0.933,17,9,8,0,17,9,8,0,17,4,155
"854","2009109",2009,6,44.69947,-67.11623,20.7,24.5,50,14.14,10.36,0.906,50,24,26,2,48,24,26,2,48,4,155
"855","200911",2009,5,43.21963,-70.47925,27.7,11.02,43,4.64,6.38,0.756,43,26,17,1,42,26,17,1,42,6,126
"856","2009110",2009,6,44.62383,-67.34987,10.5,8.6,27,4.52,4.08,0.673,27,13,14,1,26,13,14,1,26,4,155
"857","2009111",2009,6,44.59318,-67.28942,28,15.46,41,7.2,8.26,0.655,41,20,21,0,41,20,21,0,41,5,156
"858","2009112",2009,6,44.48088,-67.50875,42,50.22,230,26.3,23.92,0.768,230,115,115,49,181,115,115,49,181,5,156
"859","200912",2009,5,43.30322,-70.35112,35,19.66,84,9.92,9.74,0.862,84,45,39,4,80,45,39,4,80,6,126
"860","200913",2009,5,43.2969,-70.49487,18.7,8.6,27,5.62,2.98,0.821,27,9,18,1,26,9,18,1,26,6,126
"861","200914",2009,5,43.20023,-70.57428,14.1,13.72,44,5.76,7.96,0.825,44,25,19,1,43,25,19,1,43,6,126
"862","200915",2009,5,43.11498,-70.23658,79.7,4.56,5,0.3,4.26,0.791,5,4,1,0,5,4,1,0,5,7,127
"863","200916",2009,5,43.20005,-70.21537,64.6,0,0,0,0,0.823,0,0,0,0,0,0,0,0,0,7,127
"864","200917",2009,5,43.22682,-70.14993,70.3,0.5,2,0.36,0.14,0.78,2,1,1,0,2,1,1,0,2,7,127
"865","200918",2009,5,43.31007,-70.2639,54.5,5.76,24,4.32,1.44,0.839,24,7,17,0,24,7,17,0,24,7,127
"866","200919",2009,5,43.39283,-70.11852,63.6,4.58,9,1.18,3.4,0.766,9,5,4,0,9,5,4,0,9,7,127
"867","20092",2009,5,42.86992,-70.6838,32.2,7.3,23,2.26,5.04,0.847,23,15,8,4,19,15,8,4,19,4,124
"868","200920",2009,5,43.44522,-70.09122,65,0.63,2,0.63,0,0.82,2,0,2,0,2,0,2,0,2,8,128
"869","200921",2009,5,43.42295,-70.1475,61,3.32,9,2,1.32,0.803,9,3,6,0,9,3,6,0,9,8,128
"870","200922",2009,5,43.43102,-70.28135,33.5,55.4,219,33.46,21.94,0.803,219,96,123,26,193,96,123,26,193,8,128
"871","200923",2009,5,43.42937,-70.31115,20.1,175.56,572,87.58,87.98,0.773,572,286,286,1,571,286,286,1,571,8,128
"872","200924",2009,5,43.51343,-70.2425,23.5,6.38,31,3.16,3.22,0.806,31,13,18,6,25,13,18,6,25,8,128
"873","200925",2009,5,43.45877,-69.91387,76,0.62,1,0,0.62,0.855,1,1,0,0,1,1,0,0,1,11,131
"874","200926",2009,5,43.5147,-69.91857,61.6,0.88,1,0,0.88,0.815,1,1,0,0,1,1,0,0,1,11,131
"875","200927",2009,5,43.59272,-69.83887,47.3,4.36,7,2.76,1.6,0.721,7,3,4,1,6,3,4,1,6,11,131
"876","200928",2009,5,43.6018,-69.874,47.3,4.2,13,1.28,2.92,0.815,13,6,7,2,11,6,7,2,11,11,131
"877","200929",2009,5,43.64345,-69.85095,23.7,29.32,147,17.42,11.9,0.777,147,65,82,23,124,65,82,23,124,11,131
"878","20093",2009,5,42.90577,-70.8009,3.3,0.23,1,0.23,0,0.645,1,0,1,0,1,0,1,0,1,4,124
"879","200930",2009,5,43.66897,-70.12995,15.2,19.82,79,12.74,7.08,0.818,79,33,46,9,70,33,46,9,70,11,131
"880","200931",2009,5,43.657,-69.99948,24.4,52.54,199,18.68,33.86,0.759,199,124,75,21,178,124,75,21,178,12,132
"881","200932",2009,5,43.66693,-69.90622,24.5,26.26,124,11.78,14.48,0.803,124,64,60,18,106,64,60,18,106,12,132
"882","200933",2009,5,43.74682,-69.87613,10,13.3,65,7.32,5.98,0.8,65,33,32,12,53,33,32,12,53,12,132
"883","200934",2009,5,43.6832,-69.83588,16.6,43.96,139,22.04,21.92,0.846,139,65,74,0,139,65,74,0,139,12,132
"884","200935",2009,5,43.71088,-69.79963,10.1,118.9,376,67.88,51.02,0.802,376,169,207,10,366,169,207,10,366,12,132
"885","200936",2009,5,43.53515,-69.69738,70.1,1.54,3,0.34,1.2,0.863,3,2,1,0,3,2,1,0,3,13,133
"886","200937",2009,5,43.62702,-69.70725,50.7,2.2,5,1.16,1.04,0.809,5,3,2,0,5,3,2,0,5,13,133
"887","200938",2009,5,43.61467,-69.75978,51,3.3,11,1.76,1.54,0.831,11,7,4,1,10,7,4,1,10,13,133
"888","200939",2009,5,43.69727,-69.74743,18.9,220.6,722,106.34,114.26,0.75,722,376,346,6,716,376,346,6,716,13,133
"889","20094",2009,5,42.94137,-70.74868,14.3,5.4,13,2.48,2.92,0.787,13,6,7,0,13,6,7,0,13,4,124
"890","200940",2009,5,43.7294,-69.67748,36.8,27.54,149,10.84,16.7,0.781,149,83,66,41,108,83,66,41,108,13,133
"891","200941",2009,5,43.76753,-69.38557,46.6,16.06,59,5.14,10.92,0.708,59,37,22,5,54,37,22,5,54,14,134
"892","200942",2009,5,43.76583,-69.35513,45,8.92,36,3.36,5.56,0.804,36,24,12,6,30,24,12,6,30,14,134
"893","200943",2009,5,43.66087,-69.45023,64.9,1.5,2,0,1.5,0.79,2,2,0,0,2,2,0,0,2,14,134
"894","200944",2009,5,43.68265,-69.51292,69,0.36,1,0,0.36,0.78,1,1,0,0,1,1,0,0,1,14,134
"895","200945",2009,5,43.94817,-69.38513,7.6,46.16,270,28.86,17.3,0.781,270,118,152,69,201,118,152,69,201,15,135
"896","200946",2009,5,43.82792,-69.48813,37.4,31.66,225,17.38,14.28,0.817,225,98,127,77,148,98,127,77,148,15,135
"897","200947",2009,5,43.85607,-69.5312,16.6,32.7,177,20.84,11.86,0.791,177,77,100,37,140,77,100,37,140,15,135
"898","200948",2009,5,43.75238,-69.1444,54.5,7.24,11,4.24,3,0.821,11,8,3,0,11,8,3,0,11,18,138
"899","200949",2009,5,43.77592,-69.18305,47.1,15.2,48,7.48,7.72,0.805,48,27,21,15,33,27,21,15,33,18,138
"900","20095",2009,5,42.94447,-70.72508,18.4,7.72,29,1.7,6.02,0.641,29,23,6,2,27,23,6,2,27,4,124
"901","200950",2009,5,43.88,-69.03888,26.3,137.94,887,80.78,57.16,0.744,887,399,488,268,619,399,488,268,619,18,138
"902","200951",2009,5,43.92852,-69.1247,19.1,213.62,898,117,96.62,0.771,898,425,473,83,815,425,473,83,815,18,138
"903","200952",2009,5,43.96818,-69.13407,17.3,234.03,1825,143.82,90.21,0.832,1825,774,3,947,878,1817.95366795367,7.04633204633205,947,878,18,138
"904","200953",2009,5,44.3138,-68.9234,11.5,7,35,4.62,2.38,0.626,35,12,23,11,24,12,23,11,24,19,139
"905","200954",2009,5,44.30397,-68.85533,24.2,0.74,2,0.34,0.4,0.879,2,1,1,0,2,1,1,0,2,19,139
"906","200955",2009,5,44.22877,-68.89115,26.3,0,0,0,0,0.487,0,0,0,0,0,0,0,0,0,19,139
"907","200956",2009,5,44.15968,-69.00918,31.4,10.02,42,8.66,1.36,0.821,42,8,34,6,36,8,34,6,36,19,139
"908","200957",2009,5,44.10773,-69.05172,17.9,24.38,100,12.42,11.96,0.803,100,52,48,4,96,52,48,4,96,19,139
"909","200958",2009,5,43.9863,-69.04072,24.7,160.3,771,98.7,61.6,0.688,771,331,440,132,639,331,440,132,639,19,139
"910","200959",2009,5,43.58013,-68.84427,73.2,8.24,11,0.52,7.72,0.753,11,10,1,0,11,10,1,0,11,20,140
"911","20096",2009,5,42.95508,-70.49445,50.4,5.62,15,2.6,3.02,0.79,15,7,8,0,15,7,8,0,15,5,125
"912","200960",2009,5,43.53575,-68.96582,56,1.2,1,0,1.2,0.79,1,1,0,0,1,1,0,0,1,20,140
"913","200961",2009,5,43.6165,-68.93742,76.5,0.41,1,0.41,0,0.815,1,0,1,0,1,0,1,0,1,20,140
"914","200962",2009,5,43.80022,-69.04253,43.5,13,49,7,6,0.786,49,25,24,5,44,25,24,5,44,20,140
"915","200963",2009,5,43.75802,-68.7269,60.3,4.42,6,1.92,2.5,0.754,6,3,3,0,6,3,3,0,6,21,141
"916","200964",2009,5,43.9022,-68.75742,50.2,13.44,57,6.94,6.5,0.794,57,27,30,10,47,27,30,10,47,21,141
"917","200965",2009,5,43.9338,-68.78892,43.5,9.84,43,5.02,4.82,0.745,43,22,21,3,40,22,21,3,40,21,141
"918","200966",2009,5,43.9535,-68.71552,45.5,23,86,12.96,10.04,0.771,86,40,46,14,72,40,46,14,72,21,141
"919","200967",2009,5,44.27478,-68.77707,16.6,1.02,3,0.54,0.48,0.822,3,2,1,0,3,2,1,0,3,22,142
"920","200968",2009,5,44.1723,-68.79888,8.4,6.22,25,2.74,3.48,0.814,25,13,12,2,23,13,12,2,23,22,142
"921","200969",2009,5,44.13373,-68.75568,34.5,25.74,102,13.44,12.3,0.762,102,51,51,5,97,51,51,5,97,22,142
"922","20097",2009,5,43.07937,-70.37507,53.3,6.2,5,0.68,5.52,0.844,5,3,2,0,5,3,2,0,5,5,125
"923","200970",2009,5,43.92945,-68.5532,49.6,6.14,10,3.96,2.18,0.853,10,5,5,0,10,5,5,0,10,25,145
"924","200971",2009,5,43.99647,-68.5548,43.6,18.78,72,8.3,10.48,0.856,72,34,38,6,66,34,38,6,66,25,145
"925","200972",2009,5,44.1524,-68.54443,12.6,43.22,192,19.78,23.44,0.867,192,111,81,32,160,111,81,32,160,25,145
"926","200973",2009,5,44.11027,-68.59047,15.4,28.88,141,16.84,11.96,0.577,141,65,76,21,120,65,76,21,120,25,145
"927","200974",2009,5,43.92048,-68.40632,58.6,1.54,2,0.78,0.76,0.833,2,1,1,0,2,1,1,0,2,26,146
"928","200975",2009,5,43.95307,-68.3165,61.1,7.1,5,6.52,0.58,0.814,5,1,4,0,5,1,4,0,5,26,146
"929","200976",2009,5,43.9997,-68.31843,51.8,1.52,3,0.42,1.1,0.894,3,2,1,0,3,2,1,0,3,26,146
"930","200977",2009,5,44.01205,-68.2577,54.1,2.24,3,1.94,0.3,0.726,3,1,2,0,3,1,2,0,3,26,146
"931","200978",2009,5,44.06612,-68.40143,34.6,38.48,152,21.26,17.22,0.82,152,66,1,13,139,149.731343283582,2.26865671641791,13,139,26,146
"932","200979",2009,5,44.1482,-68.1062,46.7,17.34,99,7.36,9.98,0.743,99,52,47,32,67,52,47,32,67,27,147
"933","20098",2009,5,43.13108,-70.36783,57.7,3.74,11,2.12,1.62,0.818,11,5,6,0,11,5,6,0,11,5,125
"934","200980",2009,5,44.24532,-68.43072,24.6,26.94,132,14.98,11.96,0.853,132,54,78,21,111,54,78,21,111,27,147
"935","200981",2009,5,44.30055,-68.49838,19.1,11.14,71,6.48,4.66,0.847,71,31,40,12,59,31,40,12,59,27,147
"936","200982",2009,5,44.2902,-68.51975,16.1,5.22,30,2.7,2.52,0.858,30,14,16,3,27,14,16,3,27,27,147
"937","200983",2009,5,44.06915,-67.91995,57.5,1.08,2,0.76,0.32,0.772,2,1,1,0,2,1,1,0,2,28,148
"938","200984",2009,5,44.05823,-68.05292,58.6,13.7,9,11.02,2.68,0.814,9,4,5,0,9,4,5,0,9,29,149
"939","200985",2009,5,44.08988,-68.04638,55,1.58,3,0,1.58,0.705,3,3,0,0,3,3,0,0,3,29,149
"940","200986",2009,5,44.13018,-68.01992,51.7,5.14,11,2.38,2.76,0.786,11,5,6,0,11,5,6,0,11,29,149
"941","200987",2009,5,44.22622,-68.08192,38.3,15.06,94,9.02,6.04,0.763,94,37,57,18,76,37,57,18,76,29,149
"942","200988",2009,5,44.34427,-68.11493,33.1,47.02,341,24.9,22.12,0.823,341,168,173,161,180,168,173,161,180,29,149
"943","200989",2009,5,44.36095,-68.16337,28.9,126.62,694,72.44,54.18,0.8,694,304,390,193,501,304,390,193,501,29,149
"944","20099",2009,5,43.14762,-70.38918,47.8,4.1,14,2.36,1.74,0.789,14,7,7,1,13,7,7,1,13,5,125
"945","200990",2009,5,44.29683,-68.12913,36.2,50.48,364,26.44,24.04,0.811,364,172,192,151,213,172,192,151,213,29,149
"946","200991",2009,6,44.16278,-67.80695,75,0.76,1,0.76,0,0.866,1,0,1,0,1,0,1,0,1,1,152
"947","200992",2009,6,44.20568,-67.77017,71.9,0.44,1,0,0.44,0.796,1,1,0,0,1,1,0,0,1,1,152
"948","200993",2009,6,44.2631,-67.7895,42,5.62,11,4.08,1.54,0.82,11,4,7,1,10,4,7,1,10,1,152
"949","200994",2009,6,44.26567,-67.7372,52,1.28,2,0,1.28,0.838,2,2,0,0,2,2,0,0,2,1,152
"950","200995",2009,6,44.415,-67.56937,36.8,52.88,204,26.38,26.5,0.836,204,102,102,8,196,102,102,8,196,2,153
"951","200996",2009,6,44.3947,-67.53062,48.8,25.34,70,12.7,12.64,0.823,70,35,35,0,70,35,35,0,70,2,153
"952","200997",2009,6,44.37212,-67.66995,33.2,25,39,16.98,8.02,0.434,39,19,20,0,39,19,20,0,39,2,153
"953","200998",2009,6,44.46625,-67.7607,18.8,103.36,377,45.72,57.64,0.648,377,213,164,35,342,213,164,35,342,2,153
"954","200999",2009,6,44.45623,-67.72258,18.9,150.02,562,75.66,74.36,0.848,562,292,270,51,511,292,270,51,511,2,153
"955","20101",2010,5,42.8989,-70.5963,42.1,5,17,1.94,3.06,0.8532,17,10,7,0,17,10,7,0,17,3,123
"956","201010",2010,5,43.15338,-70.37748,49.7,12.62,61,7.86,4.76,0.8387,61,22,39,6,55,22,39,6,55,4,124
"957","2010100",2010,5,44.42407,-67.79162,23.1,38.14,158,17.18,20.96,0.8121,158,93,65,13,145,93,65,13,145,31,151
"958","2010101",2010,6,44.46607,-67.726,19.3,119.88,487,53.98,65.9,0.82684,487,269,218,74,413,269,218,74,413,1,152
"959","2010102",2010,6,44.3044,-67.68435,47.5,17.04,19,4.38,12.66,0.83236,19,13,6,0,19,13,6,0,19,1,152
"960","2010103",2010,6,44.25372,-67.66887,54.9,6.46,4,4.06,2.4,0.73831,4,3,1,0,4,3,1,0,4,2,153
"961","2010104",2010,6,44.22507,-67.50063,101,2.16,3,1.49,0.67,0.85838,3,1,2,0,3,1,2,0,3,2,153
"962","2010105",2010,6,44.30008,-67.49858,63.1,12.12,8,5.88,6.24,0.78041,8,6,2,0,8,6,2,0,8,2,153
"963","2010106",2010,6,44.2711,-67.57157,64.8,4.22,5,1.66,2.56,0.7471,5,3,2,0,5,3,2,0,5,2,153
"964","2010107",2010,6,44.32917,-67.5559,48.2,17.84,23,2.16,15.68,0.68877,23,20,3,0,23,20,3,0,23,2,153
"965","2010108",2010,6,44.35445,-67.69398,35.7,24.82,49,13.24,11.58,0.78875,49,24,25,0,49,24,25,0,49,2,153
"966","2010109",2010,6,44.51337,-67.5128,17.5,67.86,338,35.96,31.9,0.81055,338,168,170,48,290,168,170,48,290,3,154
"967","201011",2010,5,43.2122,-70.57152,15.4,10.56,37,3.52,7.04,0.8768,37,22,15,1,36,22,15,1,36,5,125
"968","2010110",2010,6,44.49548,-67.41082,35.7,35.88,121,17.2,18.68,0.80478,121,61,60,8,113,61,60,8,113,3,154
"969","2010111",2010,6,44.46232,-67.3695,38.6,24.52,60,13.54,10.98,0.82638,60,31,29,3,57,31,29,3,57,3,154
"970","2010112",2010,6,44.57163,-67.28747,35.9,51.48,168,30.86,20.62,0.87756,168,72,96,15,153,72,96,15,153,3,154
"971","2010113",2010,6,44.58492,-67.30907,28.2,25.16,65,12.62,12.54,0.83789,65,34,31,0,65,34,31,0,65,3,154
"972","2010114",2010,6,44.63737,-67.3208,10.3,41.38,175,23.12,18.26,0.77164,175,74,101,15,160,74,101,15,160,3,154
"973","2010115",2010,6,44.7084,-66.95567,56.3,8.28,31,4.42,3.86,0.92931,31,18,13,0,31,18,13,0,31,4,155
"974","2010116",2010,6,44.64102,-67.1546,47.5,42.98,155,19.54,23.44,0.83745,155,85,70,9,146,85,70,9,146,4,155
"975","2010117",2010,6,44.62072,-67.09298,48.4,33.38,114,18.76,14.62,0.78978,114,57,57,14,100,57,57,14,100,4,155
"976","201012",2010,5,43.28108,-70.51855,19.3,33.9,138,19.52,14.38,0.8218,138,62,76,6,132,62,76,6,132,5,125
"977","201013",2010,5,43.2909,-70.34665,38.8,10.36,50,3.78,6.58,0.6647,50,28,22,4,46,28,22,4,46,5,125
"978","201014",2010,5,43.34697,-70.21897,46.5,12.08,36,5.74,6.34,0.809,36,15,21,0,36,15,21,0,36,5,125
"979","201015",2010,5,43.43207,-70.28145,34.9,35.22,145,19.14,16.08,0.8168,145,66,79,18,127,66,79,18,127,5,125
"980","201016",2010,5,43.39207,-70.11937,60,4.84,10,2.24,2.6,0.7569,10,7,3,0,10,7,3,0,10,6,126
"981","201017",2010,5,43.3589,-70.08503,87.8,0,0,0,0,0.63009,0,0,0,0,0,0,0,0,0,6,126
"982","201018",2010,5,43.32773,-70.10252,73.6,2.1,2,0,2.1,0.7753,2,2,0,0,2,2,0,0,2,6,126
"983","201019",2010,5,43.41618,-70.08995,66.7,2.52,6,1.16,1.36,0.8246,6,3,3,0,6,3,3,0,6,6,126
"984","20102",2010,5,43.0297,-70.43572,52.5,6.86,19,3.74,3.12,0.8263,19,9,10,0,19,9,10,0,19,3,123
"985","201020",2010,5,43.47748,-70.21737,37.3,49.88,276,28.42,21.46,0.801,276,125,151,61,215,125,151,61,215,7,127
"986","201021",2010,5,43.51525,-70.2214,25.7,48.2,272,32.7,15.5,0.815,272,99,173,59,213,99,173,59,213,7,127
"987","201022",2010,5,43.5004,-70.36552,3.5,0.27,3,0.23,0.04,0.799,3,1,2,2,1,1,2,2,1,7,127
"988","201023",2010,5,43.53108,-70.27132,12.7,1.76,6,1.24,0.52,0.7939,6,3,3,1,5,3,3,1,5,7,127
"989","201024",2010,5,43.56542,-69.95328,54.3,10.94,37,3.4,7.54,0.8123,37,23,14,1,36,23,14,1,36,10,130
"990","201025",2010,5,43.51535,-69.91478,62.5,3.78,6,0,3.78,0.8177,6,6,0,0,6,6,0,0,6,10,130
"991","201026",2010,5,43.4631,-69.78683,76.5,1.96,3,0,1.96,0.8254,3,3,0,0,3,3,0,0,3,10,130
"992","201027",2010,5,43.60182,-69.87277,42.6,7.14,36,2.7,4.44,0.8087,36,18,18,3,33,18,18,3,33,10,130
"993","201028",2010,5,43.72373,-70.16272,6.9,4.7,32,2.98,1.72,0.7941,32,12,20,9,23,12,20,9,23,11,131
"994","201029",2010,5,43.77528,-70.06885,7.6,4.98,30,2.66,2.32,0.8212,30,18,12,13,17,18,12,13,17,11,131
"995","20103",2010,5,42.98113,-70.66103,13.8,11.38,41,6.68,4.7,0.8236,41,16,25,1,40,16,25,1,40,3,123
"996","201030",2010,5,43.68512,-69.94212,25.4,32.42,186,18.5,13.92,0.804367,186,84,102,55,131,84,102,55,131,11,131
